account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_terms,loan_status,loan_default,max_withdrawal,min_withdrawal_x,min_withdrawal_y,cc_payment,cc_payment
4511,Decin,1993-09-26,monthly,1,0,,,,,,,10400,15,15,,
4514,Jesenik,1993-12-18,monthly,1,0,,,,,,,72000,15,15,,
4519,Mlada Boleslav,1994-06-08,monthly,1,0,,,,,,,6200,100,100,,
4526,Vyskov,1993-11-29,monthly,1,0,,,,,,,50700,15,15,,
4527,Nymburk,1997-06-01,monthly,2,1,,,,,,,41500,15,15,,
4533,Frydek - Mistek,1997-08-03,monthly,1,1,5906.0,81144.0,2254.0,36.0,current,"('F',)",62500,15,15,,
4534,Vyskov,1997-01-18,monthly,1,0,,,,,,,21000,700,700,,
4538,Karvina,1995-05-07,monthly,1,0,,,,,,,5000,300,300,,
4543,Decin,1993-10-08,monthly,1,1,,,,,,,34400,1,1,,
4550,Breclav,1997-02-06,monthly,1,0,5909.0,61320.0,1022.0,60.0,current,"('F',)",9700,15,15,,
4576,Plzen - jih,1993-06-05,monthly,1,0,5918.0,300204.0,8339.0,36.0,"('expired',)","('F',)",23600,15,15,,
4580,Nymburk,1994-08-27,monthly,1,1,5922.0,20220.0,1685.0,12.0,"('expired',)","('F',)",61600,15,15,,
4585,Plzen - jih,1996-06-08,monthly,2,1,5923.0,64656.0,1347.0,48.0,current,"('F',)",16100,15,15,,
4588,Pribram,1996-08-27,monthly,1,0,,,,,,,7900,6,6,,
4589,Kladno,1995-05-22,monthly,1,0,,,,,,,14560,8,8,,
4596,Ostrava - mesto,1993-03-09,monthly,1,0,,,,,,,54600,1,1,,
4616,Hl.m. Praha,1997-09-24,monthly,1,1,5930.0,66696.0,2779.0,24.0,current,"('F',)",57100,15,15,,
4618,Beroun,1996-07-21,monthly,1,0,5931.0,66696.0,2779.0,24.0,current,T,56600,0,0,,
4626,Nymburk,1996-06-15,monthly,1,0,5932.0,33348.0,2779.0,12.0,"('expired',)","('F',)",54800,15,15,,
4650,Kladno,1995-10-15,monthly,1,0,5938.0,402000.0,6700.0,60.0,current,"('F',)",9100,15,15,,
4659,Breclav,1993-10-08,monthly,1,0,,,,,,,44300,7,7,,
4660,Vyskov,1997-01-03,monthly,1,0,5940.0,106944.0,4456.0,24.0,current,"('F',)",36100,15,15,,
4681,Karvina,1995-08-08,monthly,1,0,5942.0,162624.0,3388.0,48.0,current,"('F',)",18400,15,15,,
4715,Mlada Boleslav,1996-10-28,monthly,1,1,5953.0,97176.0,4049.0,24.0,current,"('F',)",62900,15,15,,
4725,Opava,1997-04-14,monthly,1,0,5956.0,168264.0,4674.0,36.0,current,"('F',)",28100,15,15,,
4727,Benesov,1995-02-13,monthly,1,0,5959.0,107640.0,4485.0,24.0,"('expired',)","('F',)",51500,15,15,,
4729,Zdar nad Sazavou,1997-05-23,monthly,1,0,,,,,,,14080,4,4,,
4743,Zlin,1993-05-05,monthly,1,0,,,,,,,65700,3,3,,
4746,Brno - mesto,1997-02-21,monthly,1,1,5963.0,204780.0,3413.0,60.0,current,"('F',)",64600,15,15,,
4753,Hl.m. Praha,1996-11-07,monthly,1,0,,,,,,,31680,0,0,,
4768,Most,1996-06-17,monthly,1,0,,,,,,,62700,0,0,,
4774,Zdar nad Sazavou,1994-01-14,monthly,2,0,5970.0,465072.0,9689.0,48.0,current,"('F',)",42880,15,15,,
4784,Nachod,1997-08-08,monthly,2,0,5973.0,219456.0,4572.0,48.0,current,"('F',)",29500,15,15,,
4794,Olomouc,1996-12-18,monthly,1,0,5976.0,465504.0,9698.0,48.0,current,T,16200,3,3,,
4803,Plzen - mesto,1996-06-08,monthly,1,0,5977.0,59136.0,1232.0,48.0,current,"('F',)",17900,15,15,,
4825,Cesky Krumlov,1994-06-04,monthly,2,0,5980.0,21396.0,1783.0,12.0,"('expired',)","('F',)",26300,15,15,,
4851,Usti nad Orlici,1996-02-04,monthly,2,0,5988.0,141648.0,5902.0,24.0,"('expired',)","('F',)",60700,15,15,,
4852,Pardubice,1995-04-13,monthly,1,0,5989.0,213300.0,5925.0,36.0,current,"('F',)",8160,15,15,,
4858,Bruntal,1997-06-21,monthly,1,0,5991.0,335184.0,6983.0,48.0,current,T,37400,5,5,,
4863,Kolin,1996-03-12,monthly,1,1,5992.0,76080.0,6340.0,12.0,"('expired',)","('F',)",38900,15,15,,
4894,Ceske Budejovice,1993-06-20,monthly,1,1,5997.0,117024.0,4876.0,24.0,"('expired',)","('F',)",54500,15,15,,
4907,Havlickuv Brod,1994-02-06,monthly,1,0,5999.0,98832.0,2059.0,48.0,current,"('F',)",41200,15,15,,
4937,Pribram,1993-02-20,monthly,1,0,6004.0,143904.0,5996.0,24.0,"('expired',)","('F',)",64700,15,15,,
4948,Hradec Kralove,1995-07-29,monthly,1,0,6006.0,359760.0,5996.0,60.0,current,"('F',)",60000,15,15,,
4949,Decin,1996-10-14,monthly,1,1,6007.0,289920.0,6040.0,48.0,current,"('F',)",41200,15,15,,
4981,Brno - mesto,1996-01-22,monthly,1,0,6011.0,179328.0,3736.0,48.0,current,"('F',)",23040,15,15,,
4999,Hl.m. Praha,1996-02-12,monthly,2,1,6014.0,165168.0,4588.0,36.0,current,"('F',)",46500,15,15,,
5001,Blansko,1995-12-15,monthly,1,0,6015.0,110112.0,4588.0,24.0,"('expired',)","('F',)",63000,15,15,,
5011,Tachov,1993-08-25,monthly,1,0,,,,,,,62700,1,1,,
5024,Karvina,1995-08-20,monthly,1,0,,,,,,,17500,15,15,,
5033,Brno - mesto,1995-08-03,monthly,1,0,6019.0,11400.0,950.0,12.0,"('expired',)","('F',)",6700,15,15,,
5063,Hradec Kralove,1995-10-11,monthly,1,0,,,,,,,33700,5,5,,
5065,Zdar nad Sazavou,1993-01-24,monthly,1,0,,,,,,,59800,0,0,,
5072,Kutna Hora,1996-04-12,monthly,1,0,6028.0,317520.0,5292.0,60.0,current,"('F',)",44800,15,15,,
5092,Ostrava - mesto,1993-12-21,monthly,1,0,,,,,,,21700,9,9,,
5118,Olomouc,1995-08-05,monthly,1,0,6037.0,53232.0,1109.0,48.0,current,"('F',)",15360,15,15,,
5120,Hl.m. Praha,1993-06-21,monthly,1,1,6038.0,323472.0,6739.0,48.0,"('expired',)","('F',)",64000,15,15,,
5125,Hl.m. Praha,1995-09-14,monthly,1,0,,,,,,,53100,0,0,,
5126,Jihlava,1995-04-03,monthly,2,0,6043.0,20352.0,424.0,48.0,current,"('F',)",9600,15,15,,
5129,Frydek - Mistek,1993-06-08,monthly,1,0,,,,,,,66600,0,0,,
5164,Kolin,1997-05-13,monthly,1,0,6052.0,22356.0,621.0,36.0,current,"('F',)",14400,15,15,,
5180,Brno - mesto,1997-02-24,monthly,2,1,6054.0,58764.0,4897.0,12.0,current,"('F',)",48500,15,15,,
5181,Prerov,1996-02-03,monthly,1,0,6055.0,399120.0,6652.0,60.0,current,"('F',)",30200,15,15,,
5213,Hl.m. Praha,1995-08-18,monthly,1,1,6063.0,320976.0,6687.0,48.0,current,T,63400,6,6,,
5215,Brno - venkov,1993-07-01,monthly,1,1,6064.0,14628.0,1219.0,12.0,"('expired',)","('F',)",17600,2,2,,
5263,Zlin,1995-07-14,monthly,1,0,6073.0,276300.0,4605.0,60.0,current,"('F',)",30560,15,15,,
5267,Kladno,1996-01-12,monthly,1,0,6075.0,129312.0,5388.0,24.0,current,T,63800,11,11,,
5269,Semily,1996-07-04,monthly,1,0,6076.0,117420.0,1957.0,60.0,current,"('F',)",26900,15,15,,
5270,Chrudim,1993-01-13,monthly,1,0,6077.0,79608.0,3317.0,24.0,"('expired',)","('F',)",66300,15,15,,
5283,Cesky Krumlov,1997-09-18,monthly,1,0,6078.0,170832.0,3559.0,48.0,current,"('F',)",52000,15,15,,
5290,Chomutov,1997-07-21,monthly,1,0,,,,,,,38800,3,3,,
5305,Pardubice,1996-09-16,monthly,1,0,6083.0,240528.0,5011.0,48.0,current,"('F',)",34900,15,15,,
5313,Teplice,1993-04-29,monthly,1,0,6087.0,300660.0,5011.0,60.0,current,"('F',)",63900,15,15,,
5317,Plzen - sever,1996-10-20,monthly,1,0,6088.0,90180.0,2505.0,36.0,current,"('F',)",20400,15,15,,
5343,Zlin,1993-06-08,monthly,1,0,,,,,,,32000,6,6,,
5357,Karvina,1994-12-18,monthly,1,1,,,,,,,38720,0,0,,
5358,Kladno,1995-05-18,monthly,1,0,6095.0,68340.0,1139.0,60.0,current,"('F',)",33600,15,15,,
5366,Karvina,1993-08-09,monthly,1,0,,,,,,,67700,0,0,,
5369,Brno - mesto,1993-02-25,monthly,1,0,,,,,,,28200,0,0,,
5372,Rychnov nad Kneznou,1993-05-08,monthly,1,0,,,,,,,70500,1,1,,
5387,Hl.m. Praha,1993-10-05,monthly,1,0,,,,,,,26300,0,0,,
5395,Pardubice,1996-04-26,monthly,1,0,6104.0,158184.0,4394.0,36.0,current,"('F',)",52400,15,15,,
5422,Zdar nad Sazavou,1994-10-22,monthly,2,0,6109.0,368880.0,6148.0,60.0,current,"('F',)",64500,15,15,,
5423,Cesky Krumlov,1993-05-02,monthly,1,0,,,,,,,59700,1,1,,
5428,Karlovy Vary,1993-04-14,monthly,1,0,6111.0,174744.0,7281.0,24.0,"('expired',)",T,64500,15,15,,
5429,Novy Jicin,1995-09-22,monthly,1,0,,,,,,,24800,1,1,,
5442,Chomutov,1993-03-22,monthly,1,1,6112.0,174744.0,7281.0,24.0,"('expired',)",T,67800,0,0,,
5445,Olomouc,1997-02-19,monthly,1,0,6113.0,78696.0,2186.0,36.0,current,"('F',)",14100,15,15,,
5472,Hl.m. Praha,1993-05-04,monthly,1,0,,,,,,,23200,0,0,,
5477,Hodonin,1995-12-17,monthly,1,1,6118.0,349392.0,7279.0,48.0,current,"('F',)",52700,15,15,,
5481,Usti nad Orlici,1993-08-16,monthly,1,0,6120.0,209184.0,4358.0,48.0,"('expired',)","('F',)",63800,15,15,,
5483,Rakovnik,1993-03-28,monthly,1,0,,,,,,,51300,0,0,,
5505,Hl.m. Praha,1996-04-26,monthly,1,1,,,,,,,61800,2,2,,
5541,Hradec Kralove,1995-03-24,monthly,1,0,6130.0,32640.0,680.0,48.0,current,"('F',)",27700,15,15,,
5546,Hradec Kralove,1993-05-28,monthly,1,0,,,,,,,39600,1,1,,
5572,Cesky Krumlov,1997-08-11,monthly,1,0,6136.0,140880.0,2348.0,60.0,current,"('F',)",38900,15,15,,
5591,Nymburk,1996-03-16,monthly,2,0,6142.0,221880.0,3698.0,60.0,current,"('F',)",23884,2,2,,
5593,Cesky Krumlov,1996-02-27,monthly,1,1,6144.0,44376.0,3698.0,12.0,"('expired',)","('F',)",64700,15,15,,
5622,Karvina,1993-02-08,monthly,1,1,6150.0,83016.0,6918.0,12.0,"('expired',)","('F',)",64400,15,15,,
5628,Trebic,1994-06-17,monthly,1,0,6151.0,225420.0,3757.0,60.0,current,"('F',)",31360,15,15,,
5648,Kromeriz,1997-06-13,monthly,1,0,,,,,,,59600,2,2,,
5661,Blansko,1995-12-20,monthly,1,0,,,,,,,77700,1,1,,
5692,Zdar nad Sazavou,1996-02-25,monthly,1,0,,,,,,,22477,6,6,,
5698,Hl.m. Praha,1997-09-04,monthly,2,0,6168.0,99216.0,2756.0,36.0,current,"('F',)",54500,15,15,,
5700,Havlickuv Brod,1993-07-20,monthly,1,0,6169.0,103680.0,1728.0,60.0,current,T,26240,3,3,,
5735,Usti nad Orlici,1995-01-25,monthly,1,0,6175.0,290700.0,4845.0,60.0,current,T,56400,4,4,,
5740,Hradec Kralove,1993-04-16,monthly,1,0,,,,,,,63300,0,0,,
5758,Chrudim,1997-07-28,monthly,1,0,,,,,,,33600,1,1,,
5767,Olomouc,1993-06-16,monthly,1,0,,,,,,,23040,7,7,,
5774,Hl.m. Praha,1995-06-08,monthly,1,0,6185.0,31176.0,1299.0,24.0,"('expired',)","('F',)",16900,15,15,,
5794,Karvina,1995-07-14,monthly,2,0,6190.0,123600.0,2060.0,60.0,current,"('F',)",48900,15,15,,
5837,Kolin,1996-07-18,monthly,1,0,6196.0,177804.0,4939.0,36.0,current,"('F',)",60100,15,15,,
5868,Chrudim,1993-02-02,monthly,1,0,,,,,,,64400,15,15,,
5870,Prerov,1997-09-17,monthly,1,0,,,,,,,42400,15,15,,
5878,Sumperk,1996-11-19,monthly,1,0,,,,,,,33280,0,0,,
5891,Brno - mesto,1993-01-25,monthly,1,1,6202.0,65184.0,5432.0,12.0,"('expired',)","('F',)",57600,15,15,,
5912,Jicin,1996-10-25,monthly,1,0,6207.0,184620.0,3077.0,60.0,current,"('F',)",18513,15,15,,
5927,Cesky Krumlov,1993-11-26,monthly,1,0,6210.0,87216.0,1817.0,48.0,"('expired',)",T,21429,0,0,,
5944,Plzen - jih,1997-06-06,monthly,1,1,6215.0,78720.0,1640.0,48.0,current,"('F',)",21600,15,15,,
5952,Svitavy,1993-09-07,monthly,1,1,6216.0,141240.0,5885.0,24.0,"('expired',)","('F',)",43500,15,15,,
5984,Praha - zapad,1993-11-11,monthly,1,0,,,,,,,24700,8,8,,
5991,Hl.m. Praha,1993-11-21,monthly,1,0,6223.0,61056.0,1272.0,48.0,"('expired',)","('F',)",35500,15,15,,
6030,Pardubice,1993-08-24,monthly,1,1,6227.0,28248.0,1177.0,24.0,"('expired',)","('F',)",44000,15,15,,
6040,Hl.m. Praha,1993-04-22,monthly,1,0,6229.0,11736.0,489.0,24.0,"('expired',)","('F',)",27900,15,15,,
6051,Breclav,1993-08-28,monthly,1,0,6232.0,276660.0,7685.0,36.0,"('expired',)",T,11300,2,2,,
6061,Hl.m. Praha,1997-03-08,monthly,1,0,6234.0,5148.0,429.0,12.0,current,"('F',)",38240,15,15,,
6062,Karlovy Vary,1996-08-28,monthly,1,1,6235.0,321360.0,5356.0,60.0,current,"('F',)",63200,15,15,,
6064,Semily,1997-01-11,monthly,1,0,,,,,,,8100,0,0,,
6075,Prachatice,1996-09-15,monthly,1,0,6237.0,407952.0,8499.0,48.0,current,T,9900,15,15,,
6097,Rokycany,1997-06-15,monthly,1,0,6242.0,26208.0,728.0,36.0,current,"('F',)",9800,15,15,,
6138,Brno - mesto,1997-01-22,monthly,2,0,6249.0,67608.0,2817.0,24.0,current,"('F',)",26800,15,15,,
6148,Ostrava - mesto,1993-12-27,monthly,2,1,6253.0,59760.0,2490.0,24.0,"('expired',)","('F',)",32160,15,15,,
6157,Chomutov,1996-11-11,monthly,1,1,6254.0,247920.0,5165.0,48.0,current,"('F',)",63800,15,15,,
6158,Bruntal,1996-05-13,monthly,1,0,6255.0,247920.0,5165.0,48.0,current,T,45900,0,0,,
6265,Kolin,1996-11-01,monthly,1,1,6278.0,87360.0,3640.0,24.0,current,"('F',)",58400,15,15,,
6273,Louny,1993-07-21,monthly,1,1,6279.0,87360.0,3640.0,24.0,"('expired',)","('F',)",59400,15,15,,
6281,Breclav,1993-06-08,monthly,1,0,,,,,,,23576,3,3,,
6289,Zlin,1995-04-05,monthly,1,0,6283.0,85632.0,1784.0,48.0,current,"('F',)",60800,15,15,,
6306,Zlin,1997-03-04,monthly,1,0,,,,,,,30900,0,0,,
6321,Hl.m. Praha,1994-09-10,monthly,1,0,,,,,,,52500,15,15,,
6353,Plzen - mesto,1993-11-26,monthly,1,1,6294.0,79920.0,1332.0,60.0,current,"('F',)",36500,15,15,,
6358,Beroun,1995-05-27,monthly,1,0,6296.0,270384.0,5633.0,48.0,current,"('F',)",30800,15,15,,
6363,Ostrava - mesto,1993-08-01,monthly,1,1,6297.0,17508.0,1459.0,12.0,"('expired',)","('F',)",34720,15,15,,
6397,Rychnov nad Kneznou,1995-03-15,monthly,2,0,6302.0,181020.0,3017.0,60.0,current,"('F',)",23800,15,15,,
6425,Tachov,1993-03-29,monthly,1,0,6306.0,36684.0,3057.0,12.0,"('expired',)","('F',)",24480,15,15,,
6434,Hl.m. Praha,1995-05-08,monthly,1,0,6309.0,110136.0,4589.0,24.0,"('expired',)","('F',)",60700,15,15,,
6440,Hl.m. Praha,1996-11-01,monthly,1,0,6310.0,34572.0,2881.0,12.0,"('expired',)","('F',)",51300,15,15,,
6453,Chomutov,1996-07-27,monthly,1,0,6312.0,10944.0,304.0,36.0,current,"('F',)",10400,15,15,,
6461,Svitavy,1996-07-17,monthly,2,1,6313.0,150912.0,4192.0,36.0,current,"('F',)",58000,15,15,,
6463,Jindrichuv Hradec,1995-09-11,monthly,1,0,,,,,,,53600,3,3,,
6472,Trebic,1994-02-08,monthly,1,0,6315.0,43164.0,3597.0,12.0,"('expired',)","('F',)",43700,15,15,,
6473,Pribram,1993-01-26,monthly,1,0,6316.0,76908.0,6409.0,12.0,"('expired',)",T,57100,7,7,,
6495,Kutna Hora,1996-07-23,monthly,1,0,6320.0,104964.0,8747.0,12.0,current,"('F',)",12600,15,15,,
6505,Melnik,1997-09-13,monthly,1,1,6321.0,38496.0,3208.0,12.0,current,"('F',)",31500,15,15,,
6510,Ostrava - mesto,1996-12-18,monthly,1,1,6322.0,76992.0,3208.0,24.0,current,"('F',)",59400,15,15,,
6511,Olomouc,1994-06-10,monthly,1,0,,,,,,,55600,2,2,,
6592,Hl.m. Praha,1996-10-20,monthly,1,1,6338.0,390660.0,6511.0,60.0,current,"('F',)",61600,15,15,,
6602,Ostrava - mesto,1997-08-04,monthly,1,0,,,,,,,18700,0,0,,
6609,Jindrichuv Hradec,1995-03-27,monthly,1,0,6342.0,60156.0,1671.0,36.0,"('expired',)",T,74000,0,0,,
6649,Hl.m. Praha,1995-07-08,monthly,1,1,6346.0,100260.0,1671.0,60.0,current,"('F',)",55700,15,15,,
6678,Brno - mesto,1996-01-03,monthly,1,0,6350.0,294384.0,6133.0,48.0,current,"('F',)",63900,15,15,,
6686,Trebic,1996-02-10,monthly,1,0,6353.0,116496.0,4854.0,24.0,current,"('F',)",34200,15,15,,
6688,Jindrichuv Hradec,1996-06-25,monthly,1,0,6354.0,22968.0,638.0,36.0,current,"('F',)",15400,15,15,,
6699,Jablonec n. Nisou,1996-06-08,monthly,1,0,6355.0,127200.0,2650.0,48.0,current,"('F',)",24572,15,15,,
6706,Louny,1996-12-28,monthly,1,0,6357.0,64860.0,1081.0,60.0,current,"('F',)",15200,15,15,,
6738,Uherske Hradiste,1994-07-28,monthly,1,0,6362.0,37908.0,3159.0,12.0,"('expired',)","('F',)",22479,15,15,,
6792,Hl.m. Praha,1996-05-11,monthly,1,0,6377.0,17184.0,1432.0,12.0,"('expired',)","('F',)",24000,15,15,,
6806,Hl.m. Praha,1993-11-26,monthly,1,1,,,,,,,29400,0,0,,
6856,Hradec Kralove,1995-08-19,monthly,1,0,6386.0,124344.0,3454.0,36.0,current,"('F',)",63000,15,15,,
6866,Ceske Budejovice,1997-10-02,monthly,1,0,,,,,,,24893,2,2,,
6872,Cesky Krumlov,1995-09-02,monthly,1,1,,,,,,,24830,1,1,,
6897,Rychnov nad Kneznou,1993-04-23,monthly,1,0,,,,,,,64500,1,1,,
6902,Prostejov,1996-10-22,monthly,1,0,6399.0,49320.0,1370.0,36.0,current,"('F',)",11700,15,15,,
6910,Sumperk,1995-04-04,monthly,1,1,,,,,,,63100,15,15,,
6924,Ostrava - mesto,1994-06-01,monthly,1,1,6403.0,194880.0,4060.0,48.0,current,"('F',)",27600,15,15,,
6930,Usti nad Labem,1993-09-08,monthly,1,1,6407.0,25944.0,1081.0,24.0,"('expired',)","('F',)",34080,15,15,,
6950,Liberec,1996-10-12,monthly,2,1,6415.0,475680.0,9910.0,48.0,current,"('F',)",42080,15,15,,
6985,Louny,1995-07-27,monthly,2,0,6421.0,96768.0,2688.0,36.0,current,"('F',)",64100,15,15,,
7011,Prerov,1993-10-08,monthly,1,0,,,,,,,56000,1,1,,
7033,Prerov,1996-07-03,monthly,1,0,,,,,,,11000,3,3,,
7045,Trutnov,1996-12-26,monthly,1,1,6435.0,288720.0,6015.0,48.0,current,"('F',)",32000,15,15,,
7049,Jesenik,1997-10-12,monthly,1,1,6436.0,495180.0,8253.0,60.0,current,"('F',)",58700,15,15,,
7082,Hodonin,1996-09-06,monthly,1,0,6442.0,194160.0,4045.0,48.0,current,"('F',)",11000,15,15,,
7099,Hl.m. Praha,1996-08-20,monthly,1,0,6450.0,234336.0,4882.0,48.0,current,"('F',)",35200,15,15,,
7101,Brno - mesto,1996-07-06,monthly,1,0,,,,,,,40900,2,2,,
7133,Hl.m. Praha,1993-09-17,monthly,2,0,6460.0,48672.0,1352.0,36.0,"('expired',)","('F',)",5880,15,15,,
7156,Novy Jicin,1997-09-11,monthly,1,1,6464.0,49488.0,2062.0,24.0,current,"('F',)",25200,15,15,,
7176,Hl.m. Praha,1996-12-07,monthly,1,0,6468.0,203940.0,3399.0,60.0,current,"('F',)",27680,15,15,,
7184,Kolin,1995-06-19,monthly,1,0,6471.0,155640.0,6485.0,24.0,"('expired',)","('F',)",31200,15,15,,
7190,Semily,1993-09-06,monthly,2,0,6474.0,63360.0,1056.0,60.0,current,"('F',)",9600,15,15,,
7203,Novy Jicin,1993-03-26,monthly,1,0,,,,,,,44200,15,15,,
7231,Praha - vychod,1993-03-14,monthly,1,0,,,,,,,76500,2,2,,
7240,Pelhrimov,1996-04-23,monthly,2,0,6486.0,152160.0,2536.0,60.0,current,"('F',)",13600,15,15,,
7262,Karvina,1996-08-30,monthly,1,0,6490.0,73260.0,1221.0,60.0,current,"('F',)",20600,15,15,,
7274,Praha - zapad,1997-09-28,monthly,1,0,6495.0,49044.0,4087.0,12.0,current,"('F',)",42600,15,15,,
7401,Hl.m. Praha,1993-02-26,monthly,2,0,6499.0,80952.0,3373.0,24.0,"('expired',)","('F',)",42000,15,15,,
7418,Tabor,1995-04-07,monthly,1,0,6501.0,30276.0,2523.0,12.0,"('expired',)",T,18500,0,0,,
7424,Frydek - Mistek,1996-07-28,monthly,1,0,6502.0,30276.0,2523.0,12.0,"('expired',)","('F',)",63300,15,15,,
7445,Zlin,1993-03-18,monthly,1,0,6509.0,55368.0,2307.0,24.0,"('expired',)","('F',)",63600,3,3,,
7449,Hl.m. Praha,1993-11-24,monthly,1,0,,,,,,,38080,7,7,,
7454,Kladno,1993-04-19,monthly,1,0,6512.0,63312.0,1319.0,48.0,"('expired',)","('F',)",4600,15,15,,
7485,Most,1993-07-28,monthly,2,0,6520.0,91200.0,3800.0,24.0,"('expired',)","('F',)",34800,15,15,,
7487,Kladno,1995-10-01,monthly,1,1,,,,,,,49900,1,1,,
7520,Nymburk,1996-03-29,monthly,1,0,,,,,,,26400,3,3,,
7523,Vyskov,1994-08-29,monthly,1,0,6526.0,288468.0,8013.0,36.0,"('expired',)","('F',)",23300,15,15,,
7542,Brno - mesto,1996-05-16,monthly,1,0,6534.0,590820.0,9847.0,60.0,current,"('F',)",11400,15,15,,
7546,Hradec Kralove,1994-09-03,monthly,1,0,6535.0,41952.0,3496.0,12.0,"('expired',)","('F',)",29700,15,15,,
7559,Breclav,1997-05-24,monthly,1,0,6539.0,12792.0,1066.0,12.0,current,"('F',)",4112,15,15,,
7565,Kromeriz,1996-04-02,monthly,1,0,6541.0,153504.0,3198.0,48.0,current,"('F',)",26500,15,15,,
7594,Jindrichuv Hradec,1996-02-16,monthly,1,0,6544.0,130464.0,2718.0,48.0,current,"('F',)",58700,15,15,,
7606,Tabor,1995-03-15,monthly,1,0,6545.0,191880.0,3198.0,60.0,current,"('F',)",63300,15,15,,
7607,Hl.m. Praha,1993-09-05,monthly,2,0,6546.0,31728.0,1322.0,24.0,"('expired',)","('F',)",28480,15,15,,
7614,Uherske Hradiste,1995-02-08,monthly,2,1,6550.0,320592.0,6679.0,48.0,current,"('F',)",50800,15,15,,
7632,Frydek - Mistek,1996-09-22,monthly,2,0,6552.0,170448.0,3551.0,48.0,current,"('F',)",22900,15,15,,
7636,Teplice,1996-10-08,monthly,1,0,6553.0,42384.0,3532.0,12.0,current,"('F',)",60300,15,15,,
7637,Nachod,1996-08-19,monthly,2,1,6554.0,390096.0,8127.0,48.0,current,"('F',)",36160,15,15,,
7674,Hl.m. Praha,1996-07-21,monthly,1,0,6562.0,94488.0,3937.0,24.0,current,"('F',)",61400,15,15,,
7721,Rakovnik,1997-07-03,monthly,1,1,6569.0,45456.0,3788.0,12.0,current,"('F',)",29400,15,15,,
7745,Benesov,1996-11-29,monthly,1,1,6574.0,77544.0,2154.0,36.0,current,"('F',)",46200,15,15,,
7753,Ostrava - mesto,1993-02-08,monthly,1,1,6577.0,51696.0,2154.0,24.0,"('expired',)","('F',)",63900,15,15,,
7769,Cheb,1993-10-03,monthly,1,0,6580.0,196080.0,4085.0,48.0,"('expired',)","('F',)",63300,15,15,,
7795,Zlin,1995-01-05,monthly,2,1,6585.0,372120.0,6202.0,60.0,current,"('F',)",63700,15,15,,
7819,Louny,1993-08-01,monthly,1,0,6591.0,20832.0,434.0,48.0,current,"('F',)",19700,15,15,,
7824,Prostejov,1994-05-17,monthly,1,0,6594.0,189696.0,7904.0,24.0,"('expired',)",T,66600,7,7,,
7828,Liberec,1996-01-05,monthly,1,0,,,,,,,34560,15,15,,
7844,Hl.m. Praha,1993-11-26,monthly,1,0,6596.0,91584.0,3816.0,24.0,"('expired',)","('F',)",39300,15,15,,
7857,Prerov,1993-08-04,monthly,1,0,6598.0,68112.0,5676.0,12.0,"('expired',)","('F',)",42100,15,15,,
7859,Usti nad Orlici,1995-03-14,monthly,2,1,6599.0,72120.0,6010.0,12.0,"('expired',)","('F',)",60000,15,15,,
7861,Chomutov,1995-04-22,monthly,1,1,6600.0,21852.0,607.0,36.0,"('expired',)","('F',)",27680,15,15,,
7890,Cheb,1996-03-26,monthly,1,0,6605.0,79344.0,1653.0,48.0,current,"('F',)",25900,15,15,,
7894,Plzen - jih,1996-04-09,monthly,1,1,6607.0,153144.0,4254.0,36.0,current,"('F',)",53000,15,15,,
7907,Karvina,1996-07-27,monthly,2,0,6612.0,97392.0,8116.0,12.0,"('expired',)","('F',)",63800,15,15,,
7944,Kromeriz,1993-12-27,monthly,1,0,,,,,,,45760,1,1,,
7957,Trutnov,1995-09-07,monthly,2,1,6621.0,42900.0,3575.0,12.0,"('expired',)","('F',)",64400,15,15,,
7965,Brno - venkov,1993-11-08,monthly,2,0,6624.0,71460.0,5955.0,12.0,"('expired',)","('F',)",52400,15,15,,
7966,Brno - mesto,1996-12-27,monthly,1,0,6625.0,473280.0,7888.0,60.0,current,T,55900,1,1,,
7990,Nymburk,1996-08-30,monthly,1,0,6632.0,144960.0,3020.0,48.0,current,"('F',)",58100,15,15,,
7997,Praha - vychod,1996-04-25,monthly,1,0,6633.0,160656.0,6694.0,24.0,current,"('F',)",66000,15,15,,
8026,Liberec,1997-03-23,monthly,1,1,6641.0,128268.0,3563.0,36.0,current,"('F',)",32500,15,15,,
8038,Pardubice,1996-08-17,monthly,1,1,6643.0,35856.0,1494.0,24.0,current,"('F',)",24700,15,15,,
8039,Nymburk,1995-12-17,monthly,1,1,6644.0,93600.0,3900.0,24.0,"('expired',)","('F',)",44300,15,15,,
8041,Hl.m. Praha,1993-10-10,monthly,1,1,6645.0,140400.0,3900.0,36.0,"('expired',)","('F',)",63200,15,15,,
8085,Opava,1996-04-08,monthly,1,0,6655.0,260400.0,4340.0,60.0,current,T,51500,3,3,,
8092,Brno - mesto,1995-01-11,monthly,1,0,6659.0,56100.0,935.0,60.0,current,"('F',)",21500,15,15,,
8094,Bruntal,1996-11-24,monthly,1,0,6660.0,220428.0,6123.0,36.0,current,"('F',)",63400,15,15,,
8114,Kromeriz,1995-10-14,monthly,1,0,6665.0,99300.0,1655.0,60.0,current,"('F',)",21500,15,15,,
8127,Litomerice,1994-10-13,monthly,2,1,6667.0,155880.0,6495.0,24.0,"('expired',)","('F',)",63900,15,15,,
