"account_id","district_name","open_date","statement_frequency","num_customers","credit_cards","loan_amount","loan_payments","loan_term","loan_status","loan_default","loan","max_withdrawal","min_withdrawal","cc_payments","max_balance","min_balance"
4131,NA,"1994-08-19","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,153,174283,-41126
4132,NA,"1997-10-02","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,23,174283,-41126
4134,NA,"1993-03-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,170,174283,-41126
4140,NA,"1997-12-05","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,27,174283,-41126
4143,NA,"1997-10-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,32,174283,-41126
4144,NA,"1996-08-19","monthly",2,0,212976,5916,36,"current",FALSE,"T",87400,0,75,174283,-41126
4150,NA,"1997-07-05","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,38,174283,-41126
4156,NA,"1997-06-27","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,47,174283,-41126
4158,NA,"1997-09-04","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,35,174283,-41126
4159,NA,"1993-07-09","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,195,174283,-41126
4161,NA,"1995-02-23","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,96,174283,-41126
4171,NA,"1993-06-12","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,163,174283,-41126
4173,NA,"1993-11-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,98,174283,-41126
4186,NA,"1996-08-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,58,174283,-41126
4190,NA,"1995-10-04","monthly",1,0,405780,6763,60,"current",FALSE,"T",87400,0,106,174283,-41126
4195,NA,"1994-05-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,151,174283,-41126
4204,NA,"1996-01-29","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,33,174283,-41126
4208,NA,"1997-04-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,56,174283,-41126
4214,NA,"1996-03-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,92,174283,-41126
4225,NA,"1993-05-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,135,174283,-41126
4237,NA,"1993-11-29","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,125,174283,-41126
4240,NA,"1993-02-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,147,174283,-41126
4245,NA,"1994-05-02","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,117,174283,-41126
4253,NA,"1996-01-16","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,72,174283,-41126
4254,NA,"1993-05-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,161,174283,-41126
4255,NA,"1993-11-08","weekly",1,1,NA,NA,NA,NA,NA,"F",87400,0,128,174283,-41126
4258,NA,"1995-08-26","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,90,174283,-41126
4259,NA,"1994-04-08","monthly",1,0,79632,3318,24,"expired",FALSE,"T",87400,0,115,174283,-41126
4260,NA,"1993-10-14","monthly",1,0,244560,4076,60,"current",FALSE,"T",87400,0,127,174283,-41126
4263,NA,"1995-07-17","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,63,174283,-41126
4264,NA,"1993-12-07","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,123,174283,-41126
4266,NA,"1997-02-05","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,47,174283,-41126
4268,NA,"1997-02-20","monthly",2,0,41988,3499,12,"current",FALSE,"T",87400,0,61,174283,-41126
4269,NA,"1995-12-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,94,174283,-41126
4273,NA,"1996-03-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,63,174283,-41126
4276,NA,"1994-07-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,136,174283,-41126
4283,NA,"1994-10-16","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,103,174283,-41126
4286,NA,"1996-11-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,47,174283,-41126
4287,NA,"1993-10-17","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,133,174283,-41126
4293,NA,"1996-02-04","after every transaction",1,0,164196,4561,36,"current",FALSE,"T",87400,0,88,174283,-41126
4296,NA,"1993-01-28","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,144,174283,-41126
4301,NA,"1997-06-26","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,38,174283,-41126
4309,NA,"1997-06-25","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,32,174283,-41126
4318,NA,"1993-04-13","weekly",2,1,NA,NA,NA,NA,NA,"F",87400,0,143,174283,-41126
4320,NA,"1996-07-23","monthly",1,0,51360,4280,12,"expired",TRUE,"T",87400,0,84,174283,-41126
4321,NA,"1993-04-18","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,208,174283,-41126
4328,NA,"1994-06-17","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,118,174283,-41126
4329,NA,"1994-02-17","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,192,174283,-41126
4330,NA,"1995-07-05","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,90,174283,-41126
4332,NA,"1997-12-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,29,174283,-41126
4336,NA,"1997-07-08","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,48,174283,-41126
4337,NA,"1993-11-16","monthly",1,1,51408,2142,24,"expired",FALSE,"T",87400,0,165,174283,-41126
4342,NA,"1996-04-29","monthly",1,1,100128,4172,24,"current",FALSE,"T",87400,0,92,174283,-41126
4343,NA,"1993-11-22","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,126,174283,-41126
4346,NA,"1996-03-15","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,96,174283,-41126
4347,NA,"1993-03-27","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,186,174283,-41126
4349,NA,"1996-09-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,55,174283,-41126
4350,NA,"1993-04-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,157,174283,-41126
4352,NA,"1993-07-05","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,134,174283,-41126
4354,NA,"1997-01-08","monthly",1,1,327660,5461,60,"current",FALSE,"T",87400,0,56,174283,-41126
4355,NA,"1993-02-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,234,174283,-41126
4356,NA,"1994-01-26","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,111,174283,-41126
4358,NA,"1997-02-12","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,61,174283,-41126
4361,NA,"1996-03-11","monthly",2,1,90156,7513,12,"expired",FALSE,"T",87400,0,74,174283,-41126
4368,NA,"1995-01-16","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,110,174283,-41126
4375,NA,"1996-10-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,53,174283,-41126
4377,NA,"1993-04-24","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,158,174283,-41126
4379,NA,"1996-06-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,62,174283,-41126
4383,NA,"1996-11-10","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,73,174283,-41126
4385,NA,"1993-11-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,152,174283,-41126
4386,NA,"1997-11-29","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,28,174283,-41126
4389,NA,"1996-07-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,61,174283,-41126
4405,NA,"1996-09-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,63,174283,-41126
4408,NA,"1994-04-11","weekly",2,0,NA,NA,NA,NA,NA,"F",87400,0,129,174283,-41126
4413,NA,"1994-01-15","weekly",2,0,221280,4610,48,"current",FALSE,"T",87400,0,119,174283,-41126
4414,NA,"1993-09-10","monthly",2,0,97224,4051,24,"expired",FALSE,"T",87400,0,171,174283,-41126
4415,NA,"1995-07-05","monthly",1,0,74040,6170,12,"expired",FALSE,"T",87400,0,91,174283,-41126
4416,NA,"1994-02-12","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,211,174283,-41126
4418,NA,"1994-02-09","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,120,174283,-41126
4423,NA,"1995-04-26","monthly",1,1,73836,2051,36,"expired",FALSE,"T",87400,0,112,174283,-41126
4424,NA,"1996-01-29","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,74,174283,-41126
4427,NA,"1993-06-07","monthly",2,0,87816,7318,12,"expired",FALSE,"T",87400,0,166,174283,-41126
4434,NA,"1994-12-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,156,174283,-41126
4437,NA,"1993-09-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,206,174283,-41126
4438,NA,"1996-08-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,70,174283,-41126
4439,NA,"1995-12-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,80,174283,-41126
4442,NA,"1996-08-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,61,174283,-41126
4445,NA,"1997-08-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,34,174283,-41126
4447,NA,"1996-06-16","monthly",2,0,192744,5354,36,"current",FALSE,"T",87400,0,70,174283,-41126
4448,NA,"1993-06-02","monthly",2,1,192744,5354,36,"expired",FALSE,"T",87400,0,176,174283,-41126
4454,NA,"1996-12-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,54,174283,-41126
4456,NA,"1996-09-03","monthly",1,1,321240,5354,60,"current",FALSE,"T",87400,0,77,174283,-41126
4458,NA,"1996-04-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,49,174283,-41126
4462,NA,"1995-12-27","weekly",1,0,66480,2770,24,"expired",TRUE,"T",87400,0,84,174283,-41126
4463,NA,"1993-09-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,137,174283,-41126
4467,NA,"1997-04-13","weekly",1,0,86184,2394,36,"current",FALSE,"T",87400,0,44,174283,-41126
4470,NA,"1993-11-01","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,127,174283,-41126
4471,NA,"1997-06-09","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,38,174283,-41126
4473,NA,"1995-10-09","monthly",1,0,93960,1566,60,"current",FALSE,"T",87400,0,78,174283,-41126
4475,NA,"1997-04-16","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,42,174283,-41126
4476,NA,"1994-11-10","monthly",1,0,15192,633,24,"expired",FALSE,"T",87400,0,103,174283,-41126
4478,NA,"1993-07-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,131,174283,-41126
4480,NA,"1996-08-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,62,174283,-41126
4484,NA,"1993-02-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,170,174283,-41126
4488,NA,"1996-04-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,69,174283,-41126
4493,NA,"1996-10-15","after every transaction",1,0,NA,NA,NA,NA,NA,"F",87400,0,55,174283,-41126
4503,NA,"1995-01-03","monthly",1,1,135360,2820,48,"current",FALSE,"T",87400,0,120,174283,-41126
4511,NA,"1993-09-26","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,156,174283,-41126
4514,NA,"1993-12-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,121,174283,-41126
4519,NA,"1994-06-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,73,174283,-41126
4526,NA,"1993-11-29","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,124,174283,-41126
4527,NA,"1997-06-01","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,36,174283,-41126
4533,NA,"1997-08-03","monthly",1,1,81144,2254,36,"current",FALSE,"T",87400,0,52,174283,-41126
4534,NA,"1997-01-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,32,174283,-41126
4537,NA,"1996-07-18","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,69,174283,-41126
4538,NA,"1995-05-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,51,174283,-41126
4543,NA,"1993-10-08","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,139,174283,-41126
4550,NA,"1997-02-06","monthly",1,0,61320,1022,60,"current",FALSE,"T",87400,0,51,174283,-41126
4576,NA,"1993-06-05","monthly",1,0,300204,8339,36,"expired",FALSE,"T",87400,0,141,174283,-41126
4580,NA,"1994-08-27","monthly",1,1,20220,1685,12,"expired",FALSE,"T",87400,0,140,174283,-41126
4585,NA,"1996-06-08","monthly",2,1,64656,1347,48,"current",FALSE,"T",87400,0,64,174283,-41126
4588,NA,"1996-08-27","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,50,174283,-41126
4589,NA,"1995-05-22","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,98,174283,-41126
4596,NA,"1993-03-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,145,174283,-41126
4616,NA,"1997-09-24","monthly",1,1,66696,2779,24,"current",FALSE,"T",87400,0,51,174283,-41126
4618,NA,"1996-07-21","monthly",1,0,66696,2779,24,"current",TRUE,"T",87400,0,53,174283,-41126
4626,NA,"1996-06-15","monthly",1,0,33348,2779,12,"expired",FALSE,"T",87400,0,72,174283,-41126
4631,NA,"1996-12-12","after every transaction",2,1,87528,3647,24,"current",FALSE,"T",87400,0,52,174283,-41126
4650,NA,"1995-10-15","monthly",1,0,402000,6700,60,"current",FALSE,"T",87400,0,114,174283,-41126
4659,NA,"1993-10-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,137,174283,-41126
4660,NA,"1997-01-03","monthly",1,0,106944,4456,24,"current",FALSE,"T",87400,0,50,174283,-41126
4681,NA,"1995-08-08","monthly",1,0,162624,3388,48,"current",FALSE,"T",87400,0,88,174283,-41126
4715,NA,"1996-10-28","monthly",1,1,97176,4049,24,"current",FALSE,"T",87400,0,53,174283,-41126
4725,NA,"1997-04-14","monthly",1,0,168264,4674,36,"current",FALSE,"T",87400,0,41,174283,-41126
4727,NA,"1995-02-13","monthly",1,0,107640,4485,24,"expired",FALSE,"T",87400,0,99,174283,-41126
4729,NA,"1997-05-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,41,174283,-41126
4743,NA,"1993-05-05","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,194,174283,-41126
4746,NA,"1997-02-21","monthly",1,1,204780,3413,60,"current",FALSE,"T",87400,0,63,174283,-41126
4753,NA,"1996-11-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,55,174283,-41126
4768,NA,"1996-06-17","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,83,174283,-41126
4774,NA,"1994-01-14","monthly",2,0,465072,9689,48,"current",FALSE,"T",87400,0,128,174283,-41126
4784,NA,"1997-08-08","monthly",2,0,219456,4572,48,"current",FALSE,"T",87400,0,35,174283,-41126
4794,NA,"1996-12-18","monthly",1,0,465504,9698,48,"current",TRUE,"T",87400,0,56,174283,-41126
4803,NA,"1996-06-08","monthly",1,0,59136,1232,48,"current",FALSE,"T",87400,0,79,174283,-41126
4825,NA,"1994-06-04","monthly",2,0,21396,1783,12,"expired",FALSE,"T",87400,0,120,174283,-41126
4851,NA,"1996-02-04","monthly",2,0,141648,5902,24,"expired",FALSE,"T",87400,0,94,174283,-41126
4852,NA,"1995-04-13","monthly",1,0,213300,5925,36,"current",FALSE,"T",87400,0,125,174283,-41126
4858,NA,"1997-06-21","monthly",1,0,335184,6983,48,"current",TRUE,"T",87400,0,55,174283,-41126
4863,NA,"1996-03-12","monthly",1,1,76080,6340,12,"expired",FALSE,"T",87400,0,69,174283,-41126
4894,NA,"1993-06-20","monthly",1,1,117024,4876,24,"expired",FALSE,"T",87400,0,140,174283,-41126
4907,NA,"1994-02-06","monthly",1,0,98832,2059,48,"current",FALSE,"T",87400,0,122,174283,-41126
4937,NA,"1993-02-20","monthly",1,0,143904,5996,24,"expired",FALSE,"T",87400,0,177,174283,-41126
4948,NA,"1995-07-29","monthly",1,0,359760,5996,60,"current",FALSE,"T",87400,0,88,174283,-41126
4949,NA,"1996-10-14","monthly",1,1,289920,6040,48,"current",FALSE,"T",87400,0,55,174283,-41126
4969,NA,"1996-08-19","weekly",1,0,150180,2503,60,"current",FALSE,"T",87400,0,76,174283,-41126
4981,NA,"1996-01-22","monthly",1,0,179328,3736,48,"current",FALSE,"T",87400,0,72,174283,-41126
4994,NA,"1996-01-11","weekly",1,0,258444,7179,36,"current",FALSE,"T",87400,0,86,174283,-41126
4995,NA,"1994-08-01","weekly",1,0,128988,3583,36,"current",TRUE,"T",87400,0,124,174283,-41126
4999,NA,"1996-02-12","monthly",2,1,165168,4588,36,"current",FALSE,"T",87400,0,82,174283,-41126
5001,NA,"1995-12-15","monthly",1,0,110112,4588,24,"expired",FALSE,"T",87400,0,96,174283,-41126
5011,NA,"1993-08-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,167,174283,-41126
5024,NA,"1995-08-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,83,174283,-41126
5033,NA,"1995-08-03","monthly",1,0,11400,950,12,"expired",FALSE,"T",87400,0,97,174283,-41126
5063,NA,"1995-10-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,78,174283,-41126
5065,NA,"1993-01-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,165,174283,-41126
5066,NA,"1995-08-27","weekly",1,0,61656,2569,24,"expired",TRUE,"T",87400,0,85,174283,-41126
5072,NA,"1996-04-12","monthly",1,0,317520,5292,60,"current",FALSE,"T",87400,0,68,174283,-41126
5092,NA,"1993-12-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,124,174283,-41126
5118,NA,"1995-08-05","monthly",1,0,53232,1109,48,"current",FALSE,"T",87400,0,91,174283,-41126
5120,NA,"1993-06-21","monthly",1,1,323472,6739,48,"expired",FALSE,"T",87400,0,170,174283,-41126
5125,NA,"1995-09-14","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,85,174283,-41126
5126,NA,"1995-04-03","monthly",2,0,20352,424,48,"current",FALSE,"T",87400,0,101,174283,-41126
5129,NA,"1993-06-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,210,174283,-41126
5133,NA,"1996-12-08","weekly",1,1,57060,4755,12,"current",FALSE,"T",87400,0,63,174283,-41126
5164,NA,"1997-05-13","monthly",1,0,22356,621,36,"current",FALSE,"T",87400,0,43,174283,-41126
5180,NA,"1997-02-24","monthly",2,1,58764,4897,12,"current",FALSE,"T",87400,0,37,174283,-41126
5181,NA,"1996-02-03","monthly",1,0,399120,6652,60,"current",FALSE,"T",87400,0,69,174283,-41126
5194,NA,"1995-05-05","after every transaction",1,0,NA,NA,NA,NA,NA,"F",87400,0,122,174283,-41126
5196,NA,"1997-06-29","weekly",1,1,79824,6652,12,"expired",FALSE,"T",87400,0,51,174283,-41126
5213,NA,"1995-08-18","monthly",1,1,320976,6687,48,"current",TRUE,"T",87400,0,123,174283,-41126
5215,NA,"1993-07-01","monthly",1,1,14628,1219,12,"expired",FALSE,"T",87400,0,141,174283,-41126
5228,NA,"1993-06-23","after every transaction",2,0,173808,7242,24,"expired",FALSE,"T",87400,0,134,174283,-41126
5250,NA,"1996-07-20","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,71,174283,-41126
5256,NA,"1993-10-25","after every transaction",1,0,193968,5388,36,"expired",FALSE,"T",87400,0,205,174283,-41126
5263,NA,"1995-07-14","monthly",1,0,276300,4605,60,"current",FALSE,"T",87400,0,121,174283,-41126
5267,NA,"1996-01-12","monthly",1,0,129312,5388,24,"current",TRUE,"T",87400,0,91,174283,-41126
5269,NA,"1996-07-04","monthly",1,0,117420,1957,60,"current",FALSE,"T",87400,0,63,174283,-41126
5270,NA,"1993-01-13","monthly",1,0,79608,3317,24,"expired",FALSE,"T",87400,0,149,174283,-41126
5283,NA,"1997-09-18","monthly",1,0,170832,3559,48,"current",FALSE,"T",87400,0,32,174283,-41126
5290,NA,"1997-07-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,39,174283,-41126
5305,NA,"1996-09-16","monthly",1,0,240528,5011,48,"current",FALSE,"T",87400,0,57,174283,-41126
5313,NA,"1993-04-29","monthly",1,0,300660,5011,60,"current",FALSE,"T",87400,0,181,174283,-41126
5317,NA,"1996-10-20","monthly",1,0,90180,2505,36,"current",FALSE,"T",87400,0,55,174283,-41126
5343,NA,"1993-06-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,116,174283,-41126
5357,NA,"1994-12-18","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,102,174283,-41126
5358,NA,"1995-05-18","monthly",1,0,68340,1139,60,"current",FALSE,"T",87400,0,88,174283,-41126
5362,NA,"1996-09-06","weekly",2,0,202848,4226,48,"current",FALSE,"T",87400,0,62,174283,-41126
5366,NA,"1993-08-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,161,174283,-41126
5369,NA,"1993-02-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,157,174283,-41126
5372,NA,"1993-05-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,163,174283,-41126
5385,NA,"1993-05-21","weekly",1,0,149340,2489,60,"current",FALSE,"T",87400,0,154,174283,-41126
5387,NA,"1993-10-05","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,129,174283,-41126
5395,NA,"1996-04-26","monthly",1,0,158184,4394,36,"current",FALSE,"T",87400,0,76,174283,-41126
5422,NA,"1994-10-22","monthly",2,0,368880,6148,60,"current",FALSE,"T",87400,0,140,174283,-41126
5423,NA,"1993-05-02","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,170,174283,-41126
5428,NA,"1993-04-14","monthly",1,0,174744,7281,24,"expired",TRUE,"T",87400,0,167,174283,-41126
5429,NA,"1995-09-22","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,64,174283,-41126
5442,NA,"1993-03-22","monthly",1,1,174744,7281,24,"expired",TRUE,"T",87400,0,160,174283,-41126
5445,NA,"1997-02-19","monthly",1,0,78696,2186,36,"current",FALSE,"T",87400,0,52,174283,-41126
5472,NA,"1993-05-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,152,174283,-41126
5477,NA,"1995-12-17","monthly",1,1,349392,7279,48,"current",FALSE,"T",87400,0,111,174283,-41126
5481,NA,"1993-08-16","monthly",1,0,209184,4358,48,"expired",FALSE,"T",87400,0,132,174283,-41126
5483,NA,"1993-03-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,172,174283,-41126
5505,NA,"1996-04-26","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,86,174283,-41126
5541,NA,"1995-03-24","monthly",1,0,32640,680,48,"current",FALSE,"T",87400,0,119,174283,-41126
5546,NA,"1993-05-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,141,174283,-41126
5572,NA,"1997-08-11","monthly",1,0,140880,2348,60,"current",FALSE,"T",87400,0,36,174283,-41126
5574,NA,"1994-07-14","weekly",1,0,44628,3719,12,"expired",FALSE,"T",87400,0,108,174283,-41126
5591,NA,"1996-03-16","monthly",2,0,221880,3698,60,"current",FALSE,"T",87400,0,68,174283,-41126
5593,NA,"1996-02-27","monthly",1,1,44376,3698,12,"expired",FALSE,"T",87400,0,108,174283,-41126
5602,NA,"1996-07-10","after every transaction",1,1,177504,3698,48,"current",FALSE,"T",87400,0,77,174283,-41126
5622,NA,"1993-02-08","monthly",1,1,83016,6918,12,"expired",FALSE,"T",87400,0,179,174283,-41126
5628,NA,"1994-06-17","monthly",1,0,225420,3757,60,"current",FALSE,"T",87400,0,115,174283,-41126
5632,NA,"1994-11-15","weekly",2,0,285600,4760,60,"current",FALSE,"T",87400,0,136,174283,-41126
5648,NA,"1997-06-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,37,174283,-41126
5650,NA,"1995-01-08","after every transaction",1,0,98592,4108,24,"expired",FALSE,"T",87400,0,109,174283,-41126
5661,NA,"1995-12-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,86,174283,-41126
5692,NA,"1996-02-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,69,174283,-41126
5698,NA,"1997-09-04","monthly",2,0,99216,2756,36,"current",FALSE,"T",87400,0,43,174283,-41126
5700,NA,"1993-07-20","monthly",1,0,103680,1728,60,"current",TRUE,"T",87400,0,132,174283,-41126
5708,NA,"1997-10-12","weekly",1,1,NA,NA,NA,NA,NA,"F",87400,0,32,174283,-41126
5724,NA,"1995-04-19","after every transaction",1,0,232560,4845,48,"current",FALSE,"T",87400,0,92,174283,-41126
5726,NA,"1996-04-19","after every transaction",1,0,NA,NA,NA,NA,NA,"F",87400,0,73,174283,-41126
5735,NA,"1995-01-25","monthly",1,0,290700,4845,60,"current",TRUE,"T",87400,0,125,174283,-41126
5740,NA,"1993-04-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,159,174283,-41126
5742,NA,"1995-07-05","after every transaction",1,0,232560,4845,48,"current",FALSE,"T",87400,0,103,174283,-41126
5758,NA,"1997-07-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,37,174283,-41126
5767,NA,"1993-06-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,151,174283,-41126
5774,NA,"1995-06-08","monthly",1,0,31176,1299,24,"expired",FALSE,"T",87400,0,87,174283,-41126
5794,NA,"1995-07-14","monthly",2,0,123600,2060,60,"current",FALSE,"T",87400,0,91,174283,-41126
5817,NA,"1996-12-10","after every transaction",1,0,NA,NA,NA,NA,NA,"F",87400,0,77,174283,-41126
5837,NA,"1996-07-18","monthly",1,0,177804,4939,36,"current",FALSE,"T",87400,0,71,174283,-41126
5868,NA,"1993-02-02","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,185,174283,-41126
5870,NA,"1997-09-17","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,39,174283,-41126
5878,NA,"1996-11-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,57,174283,-41126
5891,NA,"1993-01-25","monthly",1,1,65184,5432,12,"expired",FALSE,"T",87400,0,154,174283,-41126
5912,NA,"1996-10-25","monthly",1,0,184620,3077,60,"current",FALSE,"T",87400,0,57,174283,-41126
5927,NA,"1993-11-26","monthly",1,0,87216,1817,48,"expired",TRUE,"T",87400,0,223,174283,-41126
5944,NA,"1997-06-06","monthly",1,1,78720,1640,48,"current",FALSE,"T",87400,0,39,174283,-41126
5952,NA,"1993-09-07","monthly",1,1,141240,5885,24,"expired",FALSE,"T",87400,0,134,174283,-41126
5984,NA,"1993-11-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,126,174283,-41126
5991,NA,"1993-11-21","monthly",1,0,61056,1272,48,"expired",FALSE,"T",87400,0,126,174283,-41126
6030,NA,"1993-08-24","monthly",1,1,28248,1177,24,"expired",FALSE,"T",87400,0,132,174283,-41126
6034,NA,"1993-03-19","weekly",1,0,464520,7742,60,"expired",TRUE,"T",87400,0,174,174283,-41126
